order_id,customers_name,phone,email,city,state,product_name,brand_name,category_name,store_name,staffs_name,order_status,order_date,required_date,shipped_date,quantity,list_price,discount,total,month,cepat_kirim,on_time,discount_group,segmentasi_product
53,Margit Osborn,No Number,margit.osborn@yahoo.com,Plainview,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-02-03,2016-02-04,2016-02-05,2,1799.99,0.2,2879.98,2016-02,2.0,False,High,premium
62,Denis Logan,No Number,denis.logan@msn.com,Ridgecrest,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2016-02-07,2016-02-10,2016-02-10,2,1799.99,0.1,3239.98,2016-02,3.0,True,Medium,premium
88,Rodolfo Buck,No Number,rodolfo.buck@gmail.com,Shirley,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-02-21,2016-02-22,2016-02-23,2,1799.99,0.1,3239.98,2016-02,2.0,False,Medium,premium
92,Kimberli Cline,No Number,kimberli.cline@yahoo.com,Centereach,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-02-25,2016-02-28,2016-02-28,1,1799.99,0.1,1619.99,2016-02,3.0,True,Medium,premium
95,Casey Gill,No Number,casey.gill@gmail.com,Port Washington,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-02-27,2016-02-29,2016-02-28,2,1799.99,0.2,2879.98,2016-02,1.0,True,High,premium
144,Hubert Reilly,No Number,hubert.reilly@hotmail.com,Amityville,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-03-26,2016-03-29,2016-03-29,2,1799.99,0.05,3419.98,2016-03,3.0,True,Low,premium
153,Edda Young,No Number,edda.young@gmail.com,North Tonawanda,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-03-30,2016-04-02,2016-04-01,1,1799.99,0.07,1673.99,2016-03,2.0,True,Medium,premium
155,Loni Duncan,No Number,loni.duncan@gmail.com,Rosedale,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-04-02,2016-04-03,2016-04-04,1,1799.99,0.1,1619.99,2016-04,2.0,False,Medium,premium
171,Elvera Peck,No Number,elvera.peck@yahoo.com,Banning,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,4,2016-04-11,2016-04-14,2016-04-14,1,1799.99,0.05,1709.99,2016-04,3.0,True,Low,premium
185,Corene Wall,No Number,corene.wall@msn.com,Atwater,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,3,2016-04-20,2016-04-20,,1,1799.99,0.05,1709.99,2016-04,,False,Low,premium
191,Ruthanne Hoover,No Number,ruthanne.hoover@aol.com,Torrance,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2016-04-27,2016-04-28,2016-04-28,2,1799.99,0.05,3419.98,2016-04,1.0,True,Low,premium
192,Viva Dawson,No Number,viva.dawson@yahoo.com,Orchard Park,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-04-27,2016-04-28,2016-04-29,2,1799.99,0.1,3239.98,2016-04,2.0,False,Medium,premium
198,Allison Nolan,(845) 276-5729,allison.nolan@gmail.com,New City,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-05-01,2016-05-04,2016-05-03,2,1799.99,0.2,2879.98,2016-05,2.0,True,High,premium
202,Joi Reeves,(619) 952-9613,joi.reeves@msn.com,San Diego,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2016-05-03,2016-05-05,2016-05-04,1,1799.99,0.07,1673.99,2016-05,1.0,True,Medium,premium
229,Evelina Manning,No Number,evelina.manning@aol.com,Mount Vernon,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-05-19,2016-05-21,2016-05-20,1,1799.99,0.2,1439.99,2016-05,1.0,True,High,premium
231,Rosamaria Meyer,No Number,rosamaria.meyer@yahoo.com,Webster,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-05-19,2016-05-22,2016-05-21,2,1799.99,0.07,3347.98,2016-05,2.0,True,Medium,premium
232,Latashia Travis,No Number,latashia.travis@yahoo.com,Upland,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,4,2016-05-20,2016-05-23,2016-05-23,2,1799.99,0.1,3239.98,2016-05,3.0,True,Medium,premium
240,Kanesha Vega,No Number,kanesha.vega@gmail.com,Rome,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-05-27,2016-05-29,2016-05-30,1,1799.99,0.07,1673.99,2016-05,3.0,False,Medium,premium
245,Scarlet Yates,No Number,scarlet.yates@hotmail.com,Patchogue,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-05-29,2016-05-31,2016-05-30,1,1799.99,0.1,1619.99,2016-05,1.0,True,Medium,premium
257,Joeann Garrison,No Number,joeann.garrison@yahoo.com,Ontario,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,4,2016-06-05,2016-06-06,2016-06-08,2,1799.99,0.07,3347.98,2016-06,3.0,False,Medium,premium
258,Cecil Hopper,No Number,cecil.hopper@yahoo.com,Central Islip,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-06-06,2016-06-07,2016-06-07,2,1799.99,0.05,3419.98,2016-06,1.0,True,Low,premium
303,Bernita Mcdaniel,No Number,bernita.mcdaniel@hotmail.com,Liverpool,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-07-07,2016-07-08,2016-07-09,2,1799.99,0.05,3419.98,2016-07,2.0,False,Low,premium
310,Deloris Larson,No Number,deloris.larson@aol.com,Duarte,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2016-07-12,2016-07-13,2016-07-13,1,1799.99,0.2,1439.99,2016-07,1.0,True,High,premium
329,Josh Shaw,No Number,josh.shaw@gmail.com,Hopewell Junction,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-07-24,2016-07-27,2016-07-26,2,1799.99,0.05,3419.98,2016-07,2.0,True,Low,premium
333,Major Merrill,No Number,major.merrill@aol.com,Astoria,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-07-25,2016-07-27,2016-07-26,2,1799.99,0.05,3419.98,2016-07,1.0,True,Low,premium
358,Larissa Hays,No Number,larissa.hays@aol.com,Elmont,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-08-05,2016-08-07,2016-08-07,2,1799.99,0.05,3419.98,2016-08,2.0,True,Low,premium
373,Majorie Wyatt,No Number,majorie.wyatt@yahoo.com,South Ozone Park,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-08-16,2016-08-19,2016-08-17,2,1799.99,0.05,3419.98,2016-08,1.0,True,Low,premium
377,Thad Gilliam,No Number,thad.gilliam@hotmail.com,Levittown,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-08-17,2016-08-19,2016-08-20,1,1799.99,0.05,1709.99,2016-08,3.0,False,Low,premium
382,Clelia Workman,No Number,clelia.workman@yahoo.com,New Windsor,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-08-20,2016-08-23,2016-08-23,1,1799.99,0.1,1619.99,2016-08,3.0,True,Medium,premium
384,Conception Slater,No Number,conception.slater@gmail.com,Bellmore,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-08-20,2016-08-22,2016-08-23,1,1799.99,0.05,1709.99,2016-08,3.0,False,Low,premium
386,Christiana Gross,No Number,christiana.gross@yahoo.com,Orchard Park,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-08-20,2016-08-23,2016-08-23,1,1799.99,0.2,1439.99,2016-08,3.0,True,High,premium
391,Elinore Aguilar,No Number,elinore.aguilar@msn.com,San Angelo,TX,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Rowlett Bikes,Layla Terrell,3,2016-08-23,2016-08-23,,1,1799.99,0.07,1673.99,2016-08,,False,Medium,premium
398,Chasidy Tran,No Number,chasidy.tran@msn.com,Vista,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2016-08-29,2016-08-30,2016-09-01,2,1799.99,0.05,3419.98,2016-08,3.0,False,Low,premium
413,Kristofer Craig,No Number,kristofer.craig@yahoo.com,Plainview,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-09-02,2016-09-05,2016-09-03,2,1799.99,0.05,3419.98,2016-09,1.0,True,Low,premium
423,Dewayne Herring,No Number,dewayne.herring@aol.com,Webster,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-09-06,2016-09-09,2016-09-09,2,1799.99,0.05,3419.98,2016-09,3.0,True,Low,premium
430,Deja Chaney,No Number,deja.chaney@hotmail.com,Jamaica,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-09-11,2016-09-13,2016-09-12,1,1799.99,0.2,1439.99,2016-09,1.0,True,High,premium
437,Adam Thornton,No Number,adam.thornton@hotmail.com,Central Islip,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-09-16,2016-09-18,2016-09-18,2,1799.99,0.05,3419.98,2016-09,2.0,True,Low,premium
438,Javier Nichols,No Number,javier.nichols@msn.com,Rowlett,TX,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Rowlett Bikes,Kali Vargas,4,2016-09-16,2016-09-19,2016-09-18,2,1799.99,0.05,3419.98,2016-09,2.0,True,Low,premium
447,Vallie Dixon,No Number,vallie.dixon@yahoo.com,Rowlett,TX,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Rowlett Bikes,Kali Vargas,4,2016-09-20,2016-09-23,2016-09-22,1,1799.99,0.07,1673.99,2016-09,2.0,True,Medium,premium
452,Trinidad Mcclain,No Number,trinidad.mcclain@msn.com,Baldwin,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-09-22,2016-09-23,2016-09-24,1,1799.99,0.1,1619.99,2016-09,2.0,False,Medium,premium
461,Brittney Rojas,No Number,brittney.rojas@aol.com,Kingston,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-09-26,2016-09-27,2016-09-27,2,1799.99,0.05,3419.98,2016-09,1.0,True,Low,premium
469,Chere Mcfadden,No Number,chere.mcfadden@yahoo.com,Orchard Park,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-09-29,2016-10-02,2016-10-02,2,1799.99,0.1,3239.98,2016-09,3.0,True,Medium,premium
470,Derrick Marks,No Number,derrick.marks@yahoo.com,Glendora,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,4,2016-09-30,2016-10-02,2016-10-02,2,1799.99,0.2,2879.98,2016-09,2.0,True,High,premium
484,Iola Rasmussen,No Number,iola.rasmussen@yahoo.com,Monroe,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-10-06,2016-10-09,2016-10-07,2,1799.99,0.1,3239.98,2016-10,1.0,True,Medium,premium
489,Carisa Carpenter,No Number,carisa.carpenter@hotmail.com,Victoria,TX,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Rowlett Bikes,Kali Vargas,4,2016-10-06,2016-10-08,2016-10-08,2,1799.99,0.1,3239.98,2016-10,2.0,True,Medium,premium
501,Barton Cox,No Number,barton.cox@yahoo.com,Amityville,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-10-11,2016-10-12,2016-10-13,1,1799.99,0.07,1673.99,2016-10,2.0,False,Medium,premium
508,Octavia Donaldson,No Number,octavia.donaldson@hotmail.com,Levittown,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-10-15,2016-10-18,2016-10-18,1,1799.99,0.05,1709.99,2016-10,3.0,True,Low,premium
515,Marcel Lindsay,No Number,marcel.lindsay@hotmail.com,Ossining,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-10-19,2016-10-20,2016-10-22,1,1799.99,0.07,1673.99,2016-10,3.0,False,Medium,premium
526,Tonda Webb,No Number,tonda.webb@yahoo.com,Baldwinsville,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-10-26,2016-10-28,2016-10-28,1,1799.99,0.1,1619.99,2016-10,2.0,True,Medium,premium
546,Loise Walker,No Number,loise.walker@aol.com,Shirley,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-11-09,2016-11-12,2016-11-10,1,1799.99,0.1,1619.99,2016-11,1.0,True,Medium,premium
548,Bobbi Banks,No Number,bobbi.banks@yahoo.com,Bayside,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-11-11,2016-11-13,2016-11-13,1,1799.99,0.1,1619.99,2016-11,2.0,True,Medium,premium
555,Buford Bridges,(248) 604-7346,buford.bridges@msn.com,Troy,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-11-13,2016-11-14,2016-11-16,1,1799.99,0.2,1439.99,2016-11,3.0,False,High,premium
566,Jennie Middleton,No Number,jennie.middleton@gmail.com,Upland,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,4,2016-11-22,2016-11-25,2016-11-23,1,1799.99,0.1,1619.99,2016-11,1.0,True,Medium,premium
578,Yahaira Robertson,No Number,yahaira.robertson@yahoo.com,Endicott,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-11-27,2016-11-28,2016-11-29,2,1799.99,0.2,2879.98,2016-11,2.0,False,High,premium
581,Pearlie Cochran,No Number,pearlie.cochran@msn.com,Campbell,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,4,2016-12-03,2016-12-05,2016-12-06,2,1799.99,0.07,3347.98,2016-12,3.0,False,Medium,premium
584,Deandrea Cox,No Number,deandrea.cox@msn.com,Huntington,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-12-04,2016-12-05,2016-12-05,2,1799.99,0.07,3347.98,2016-12,1.0,True,Medium,premium
590,Casimira Chapman,No Number,casimira.chapman@yahoo.com,Monroe,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2016-12-06,2016-12-09,2016-12-07,2,1799.99,0.05,3419.98,2016-12,1.0,True,Low,premium
597,Shasta Combs,No Number,shasta.combs@yahoo.com,Yorktown Heights,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-12-08,2016-12-09,2016-12-10,1,1799.99,0.07,1673.99,2016-12,2.0,False,Medium,premium
610,Jovita Bishop,No Number,jovita.bishop@aol.com,Staten Island,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-12-13,2016-12-15,2016-12-14,1,1799.99,0.1,1619.99,2016-12,1.0,True,Medium,premium
623,Myron Johns,No Number,myron.johns@msn.com,Whitestone,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2016-12-24,2016-12-26,2016-12-27,1,1799.99,0.07,1673.99,2016-12,3.0,False,Medium,premium
688,Jesica Fields,No Number,jesica.fields@yahoo.com,Commack,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-02-02,2017-02-03,2017-02-05,1,1799.99,0.1,1619.99,2017-02,3.0,False,Medium,premium
769,Angella Bridges,No Number,angella.bridges@yahoo.com,Pittsford,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-03-09,2017-03-11,2017-03-11,1,1799.99,0.1,1619.99,2017-03,2.0,True,Medium,premium
779,Blanca Hooper,No Number,blanca.hooper@msn.com,Ozone Park,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-03-15,2017-03-16,2017-03-18,1,1799.99,0.2,1439.99,2017-03,3.0,False,High,premium
971,Londa Gould,(361) 206-5550,londa.gould@aol.com,Corpus Christi,TX,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Rowlett Bikes,Kali Vargas,4,2017-06-22,2017-06-23,2017-06-24,2,1799.99,0.05,3419.98,2017-06,2.0,False,Low,premium
1002,Penni Best,(657) 611-2991,penni.best@msn.com,Anaheim,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,4,2017-07-14,2017-07-16,2017-07-16,2,1799.99,0.1,3239.98,2017-07,2.0,True,Medium,premium
1012,Eric Hardin,No Number,eric.hardin@gmail.com,Jamaica,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-07-18,2017-07-20,2017-07-20,1,1799.99,0.07,1673.99,2017-07,2.0,True,Medium,premium
1034,Elaina Key,No Number,elaina.key@msn.com,Plainview,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-07-30,2017-07-31,2017-07-31,2,1799.99,0.1,3239.98,2017-07,1.0,True,Medium,premium
1040,Mellisa Griffin,No Number,mellisa.griffin@msn.com,Los Banos,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2017-08-04,2017-08-07,2017-08-05,2,1799.99,0.05,3419.98,2017-08,1.0,True,Low,premium
1141,Sherise Mercer,No Number,sherise.mercer@gmail.com,Vista,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2017-09-22,2017-09-23,2017-09-24,1,1799.99,0.1,1619.99,2017-09,2.0,False,Medium,premium
1164,Lillia Gillespie,No Number,lillia.gillespie@hotmail.com,Rego Park,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-10-01,2017-10-02,2017-10-03,1,1799.99,0.2,1439.99,2017-10,2.0,False,High,premium
1227,Sharie Whitaker,No Number,sharie.whitaker@hotmail.com,Merrick,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-11-04,2017-11-07,2017-11-06,1,1799.99,0.07,1673.99,2017-11,2.0,True,Medium,premium
1260,Jeffrey Hill,No Number,jeffrey.hill@gmail.com,Rosedale,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-11-22,2017-11-23,2017-11-24,1,1799.99,0.1,1619.99,2017-11,2.0,False,Medium,premium
1284,Terrance Lynn,No Number,terrance.lynn@yahoo.com,Plattsburgh,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-12-04,2017-12-06,2017-12-07,1,1799.99,0.05,1709.99,2017-12,3.0,False,Low,premium
1301,Jane Henderson,No Number,jane.henderson@hotmail.com,Apple Valley,CA,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,4,2017-12-16,2017-12-19,2017-12-19,1,1799.99,0.2,1439.99,2017-12,3.0,True,High,premium
1371,Aida Koch,No Number,aida.koch@gmail.com,West Hempstead,NY,Trek Remedy 29 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2018-01-29,2018-01-30,2018-02-01,2,1799.99,0.2,2879.98,2018-01,3.0,False,High,premium
1,Johnathan Velazquez,No Number,johnathan.velazquez@hotmail.com,Pleasanton,CA,Surly Straggler,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2016-01-01,2016-01-03,2016-01-03,2,1549.0,0.05,2943.1,2016-01,2.0,True,Low,premium
5,Arla Ellis,No Number,arla.ellis@yahoo.com,Utica,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-01-03,2016-01-06,2016-01-06,2,1549.0,0.05,2943.1,2016-01,3.0,True,Low,premium
19,Norine Huffman,No Number,norine.huffman@aol.com,Encino,CA,Surly Straggler,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2016-01-14,2016-01-17,2016-01-16,1,1549.0,0.07,1440.57,2016-01,2.0,True,Medium,premium
20,Randee Pitts,No Number,randee.pitts@msn.com,Canyon Country,CA,Surly Straggler,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2016-01-14,2016-01-16,2016-01-17,2,1549.0,0.07,2881.14,2016-01,3.0,False,Medium,premium
21,Neoma Daugherty,No Number,neoma.daugherty@gmail.com,Mount Vernon,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-01-15,2016-01-16,2016-01-18,1,1549.0,0.07,1440.57,2016-01,3.0,False,Medium,premium
25,Sam Lester,No Number,sam.lester@gmail.com,Baldwin,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-01-18,2016-01-21,2016-01-21,2,1549.0,0.2,2478.4,2016-01,3.0,True,High,premium
34,Sarai Mckee,(716) 912-8110,sarai.mckee@msn.com,Buffalo,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-01-22,2016-01-25,2016-01-23,2,1549.0,0.1,2788.2,2016-01,1.0,True,Medium,premium
38,Lashandra Turner,(562) 327-9469,lashandra.turner@hotmail.com,Long Beach,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-01-25,2016-01-27,2016-01-26,2,1549.0,0.1,2788.2,2016-01,1.0,True,Medium,premium
69,Ophelia Decker,No Number,ophelia.decker@yahoo.com,New Windsor,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-02-10,2016-02-12,2016-02-11,1,1549.0,0.05,1471.55,2016-02,1.0,True,Low,premium
81,Max Charles,No Number,max.charles@gmail.com,Glen Cove,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-02-17,2016-02-19,2016-02-18,2,1549.0,0.2,2478.4,2016-02,1.0,True,High,premium
88,Rodolfo Buck,No Number,rodolfo.buck@gmail.com,Shirley,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-02-21,2016-02-22,2016-02-23,1,1549.0,0.07,1440.57,2016-02,2.0,False,Medium,premium
93,Cindie Franklin,No Number,cindie.franklin@yahoo.com,Lawndale,CA,Surly Straggler,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,4,2016-02-26,2016-02-28,2016-02-27,2,1549.0,0.07,2881.14,2016-02,1.0,True,Medium,premium
95,Casey Gill,No Number,casey.gill@gmail.com,Port Washington,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-02-27,2016-02-29,2016-02-28,2,1549.0,0.2,2478.4,2016-02,1.0,True,High,premium
120,Sharie Alvarez,(212) 211-7621,sharie.alvarez@msn.com,New York,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-03-14,2016-03-15,2016-03-17,2,1549.0,0.05,2943.1,2016-03,3.0,False,Low,premium
164,Leonore Dorsey,No Number,leonore.dorsey@yahoo.com,Jackson Heights,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-04-07,2016-04-08,2016-04-09,2,1549.0,0.05,2943.1,2016-04,2.0,False,Low,premium
166,Abbey Pugh,No Number,abbey.pugh@gmail.com,Forest Hills,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-04-08,2016-04-11,2016-04-11,2,1549.0,0.1,2788.2,2016-04,3.0,True,Medium,premium
167,Rico Salas,No Number,rico.salas@msn.com,Centereach,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-04-08,2016-04-09,2016-04-11,1,1549.0,0.2,1239.2,2016-04,3.0,False,High,premium
169,Carie Kidd,No Number,carie.kidd@yahoo.com,Monroe,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-04-10,2016-04-11,2016-04-11,1,1549.0,0.2,1239.2,2016-04,1.0,True,High,premium
178,Graig Roth,No Number,graig.roth@aol.com,West Babylon,NY,Surly Straggler,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-04-16,2016-04-17,2016-04-18,2,1549.0,0.2,2478.4,2016-04,2.0,False,High,premium
